date,streetcar_line,time,day,location,incident,min_delay,min_gap,bound,vehicle,am_rush,pm_rush
2023-11-09T00:00:00Z,506,07:29:00,Thursday,LANSDOWNE AND ST CLAIR,Utilized Off Route,10,19,W,3555,1,0
2023-11-09T00:00:00Z,506,08:02:00,Thursday,COLLEGE AND DOVERCOURT,Operations,9,18,E,4494,1,0
2023-11-09T00:00:00Z,510,08:02:00,Thursday,SPADINA AND KING,Operations,10,20,S,4516,1,0
2023-11-09T00:00:00Z,510,08:35:00,Thursday,SPADINA AND QUEEN,Security,0,0,N,4465,1,0
2023-11-09T00:00:00Z,504,09:29:00,Thursday,KING AND QUEEN,General Delay,20,0,W,4527,1,0
2023-11-09T00:00:00Z,501,11:14:00,Thursday,WOLSELEY LOOP,Operations,8,16,E,8213,0,0
2023-11-09T00:00:00Z,501,11:35:00,Thursday,CHURCH AND RICHMOND,Security,8,16,S,8173,0,0
2023-11-09T00:00:00Z,505,11:40:00,Thursday,DUNDAS AND BROADVIEW,Diversion,244,253,E,4565,0,0
2023-11-09T00:00:00Z,505,11:57:00,Thursday,CHURCH AND DUNDAS,Diversion,85,93,E,4591,0,0
2023-11-09T00:00:00Z,512,13:22:00,Thursday,ST CLAIR AND OLD WESTO,Utilized Off Route,5,10,W,8730,0,0
2023-11-09T00:00:00Z,501,13:57:00,Thursday,QUEEN AND ALTON,General Delay,17,27,E,4503,0,0
2023-11-09T00:00:00Z,503,14:02:00,Thursday,KING AND SHERBOURNE,Cleaning - Unsanitary,10,20,W,4411,0,0
2023-11-09T00:00:00Z,503,15:08:00,Thursday,QUEEN AND LESLIE,Mechanical,12,22,W,4432,0,0
2023-11-09T00:00:00Z,501,15:21:00,Thursday,QUEEN AND CARROLL,Cleaning - Unsanitary,10,20,E,7091,0,0
2023-11-09T00:00:00Z,501,15:47:00,Thursday,KING AND BAY,General Delay,0,0,E,4537,0,0
2023-11-09T00:00:00Z,504,15:53:00,Thursday,KING AND JOHN,General Delay,50,25,E,4498,0,0
2023-11-09T00:00:00Z,503,15:56:00,Thursday,KING AND JOHN,General Delay,0,0,E,4575,0,0
2023-11-09T00:00:00Z,501,16:00:00,Thursday,WOLESLEY LOOP,Operations,10,20,E,7091,0,1
2023-11-09T00:00:00Z,508,16:34:00,Thursday,DUNDAS AND RIVER,Operations,20,40,E,4485,0,1
2023-11-09T00:00:00Z,501,17:03:00,Thursday,GERRARD AND MUNRO,Diversion,5,10,E,8365,0,1
2023-11-09T00:00:00Z,501,17:14:00,Thursday,GERRARD AND RIVER,Mechanical,5,10,W,7098,0,1
2023-11-09T00:00:00Z,501,17:36:00,Thursday,QUEEN AND WOODFIELD,Operations,10,20,E,4515,0,1
2023-11-09T00:00:00Z,501,18:06:00,Thursday,BAY AND ADELAIDE,General Delay,40,16,S,8192,0,1
2023-11-09T00:00:00Z,510,18:45:00,Thursday,SPADINA STATION,Security,10,20,S,4458,0,1
2023-11-09T00:00:00Z,501,19:06:00,Thursday,QUEEN AND LOGAN,Security,9,19,W,4589,0,1
2023-11-09T00:00:00Z,506,19:36:00,Thursday,CARLTON AND ONTARIO,Operations,10,20,E,4415,0,1
2023-11-09T00:00:00Z,506,20:28:00,Thursday,GERRARD AND LESLIE,General Delay,0,0,E,4594,0,0
2023-11-09T00:00:00Z,511,20:47:00,Thursday,BATHURST AND FRONT,Diversion,30,40,N,4579,0,0
2023-11-09T00:00:00Z,504,21:07:00,Thursday,KING AND GEORGE,Security,30,35,E,4593,0,0
2023-11-09T00:00:00Z,503,21:14:00,Thursday,KING AND JARVIS,Held By,36,46,E,4400,0,0
2023-11-09T00:00:00Z,511,21:20:00,Thursday,KING AND SPADINA,Operations,88,98,E,4428,0,0
2023-11-09T00:00:00Z,504,21:30:00,Thursday,KING AND SPENCER,Mechanical,10,20,W,4593,0,0
2023-11-09T00:00:00Z,501,21:38:00,Thursday,QUEEN AND JARVIS,General Delay,36,46,W,4403,0,0
2023-11-09T00:00:00Z,511,21:50:00,Thursday,BATHURST AND FLEET,Operations,0,0,S,4404,0,0
2023-11-09T00:00:00Z,501,22:04:00,Thursday,KINGSTON LOOP,Security,10,20,W,4602,0,0
2023-11-10T00:00:00Z,501,04:40:00,Friday,QUEEN AND PARLIAMENT,Operations,8,15,W,8344,0,0
2023-11-10T00:00:00Z,501,05:02:00,Friday,RICHMOND AND VICTORIA,Operations,7,11,E,8320,0,0
2023-11-10T00:00:00Z,505,06:07:00,Friday,DUNDAS WEST STATION,Cleaning - Unsanitary,8,16,W,4445,1,0
2023-11-10T00:00:00Z,511,09:04:00,Friday,BATHURST AND HARBORD,Security,10,20,N,4505,1,0
2023-11-10T00:00:00Z,501,09:08:00,Friday,BROADVIEW AND MOUNTSTE,Mechanical,8,16,W,8173,1,0
2023-11-10T00:00:00Z,512,09:39:00,Friday,ST CLAIR AND DEER PARK,Operations,5,10,E,8631,1,0
2023-11-10T00:00:00Z,501,11:24:00,Friday,BROADVIEW AND DUNDAS,Operations,8,16,E,8345,0,0
2023-11-10T00:00:00Z,506,12:15:00,Friday,GERRARD AND ASHDALE,Mechanical,10,20,W,4562,0,0
2023-11-10T00:00:00Z,512,12:21:00,Friday,ST CLAIR AND YONGE,Operations,5,10,W,8660,0,0
2023-11-10T00:00:00Z,501,12:32:00,Friday,QUEEN AND JOHN,Collision - TTC Involved,8,16,W,8374,0,0
2023-11-10T00:00:00Z,501,13:36:00,Friday,YORK AND KING,Diversion,11,21,N,4458,0,0
2023-11-10T00:00:00Z,512,14:12:00,Friday,ST CLAIR AND CHRISTIE,Cleaning - Unsanitary,6,12,E,8631,0,0
2023-11-10T00:00:00Z,512,14:42:00,Friday,ST CLAIR AND LANSDOWNE,Operations,2,4,W,8742,0,0
2023-11-10T00:00:00Z,510,14:43:00,Friday,SPADINA AND SUSSEX,Security,0,0,S,4459,0,0
2023-11-10T00:00:00Z,504,15:03:00,Friday,RONCESVALLES AND KING,Collision - TTC Involved,55,65,N,4423,0,0
2023-11-10T00:00:00Z,512,16:02:00,Friday,ST CLAIR AND NORTHCLIF,Cleaning - Unsanitary,6,12,W,8686,0,1
2023-11-10T00:00:00Z,501,16:17:00,Friday,WOLSELEY LOOP,Operations,10,20,W,8320,0,1
2023-11-10T00:00:00Z,506,16:23:00,Friday,199 COLLEGE ST,General Delay,14,24,W,4539,0,1
2023-11-10T00:00:00Z,512,16:40:00,Friday,ST CLAIR STATION,Operations,6,12,W,8756,0,1
2023-11-10T00:00:00Z,501,17:06:00,Friday,GERRARD AND MUNRO,Operations,10,20,E,3528,0,1
2023-11-10T00:00:00Z,512,17:55:00,Friday,ST CLAIR AND YONGE,Collision - TTC Involved,6,12,E,8742,0,1
2023-11-10T00:00:00Z,501,17:56:00,Friday,GERRARD AND ST MATTHEW,Mechanical,10,20,E,8173,0,1
2023-11-10T00:00:00Z,506,19:01:00,Friday,GERRARD AND WOODFIELD,Held By,32,42,E,4559,0,1
2023-11-10T00:00:00Z,501,19:29:00,Friday,LAKE SHORE AND FIFTH,Emergency Services,10,20,W,7913,0,1
2023-11-10T00:00:00Z,505,19:31:00,Friday,DUNDAS AND BEVERLY,Security,10,18,W,4503,0,1
2023-11-10T00:00:00Z,501,20:59:00,Friday,QUEEN AND GLEN MANOR,Security,10,20,W,4433,0,0
2023-11-10T00:00:00Z,511,23:18:00,Friday,BATHURST AND KING,General Delay,20,30,S,4400,0,0
2023-11-10T00:00:00Z,503,23:30:00,Friday,KING AND UNIVERSITY,General Delay,22,20,E,4454,0,0
2023-11-10T00:00:00Z,501,00:25:00,Friday,QUEEN AND NEVILLE,Diversion,10,20,E,4434,0,0
2023-11-10T00:00:00Z,501,00:38:00,Friday,QUEEN AND RIVER,Diversion,10,20,W,4446,0,0
2023-11-10T00:00:00Z,501,01:24:00,Friday,QUEEN AND MCCAUL,Emergency Services,10,20,E,4535,0,0
2023-11-11T00:00:00Z,506,03:55:00,Saturday,DUNDAS AND HOWARD,Operations,26,56,W,4486,0,0
2023-11-11T00:00:00Z,301,03:59:00,Saturday,LONGBRANCH LOOP,Security,0,0,E,8164,0,0
2023-11-11T00:00:00Z,501,05:12:00,Saturday,KEELE AND CLEARVIEW HE,Mechanical,0,0,S,8132,0,0
2023-11-11T00:00:00Z,501,05:14:00,Saturday,QUEEN AND SPADINA,Mechanical,75,85,W,4427,0,0
2023-11-11T00:00:00Z,510,05:18:00,Saturday,SPADINA AND QUEEN,Held By,67,72,S,8754,0,0
2023-11-11T00:00:00Z,511,06:18:00,Saturday,BATHURST AND KING,Mechanical,10,20,S,4516,0,0
2023-11-11T00:00:00Z,506,06:26:00,Saturday,HIGH PARK LOOP,Mechanical,10,20,E,4592,0,0
2023-11-11T00:00:00Z,501,07:43:00,Saturday,QUEEN AND BEECH,Collision - TTC Involved,36,46,W,4508,0,0
2023-11-11T00:00:00Z,501,07:56:00,Saturday,DUNDAS AND BROADVIEW,Utilized Off Route,8,16,W,8126,0,0
2023-11-11T00:00:00Z,501,08:01:00,Saturday,QUEEN AND COXWELL,Held By,5,15,E,4560,0,0
2023-11-11T00:00:00Z,503,08:01:00,Saturday,QUEEN AND KINGSTON,Held By,5,15,E,4482,0,0
2023-11-11T00:00:00Z,505,08:01:00,Saturday,QUEEN AND KINGSTON RD,Security,10,20,E,4421,0,0
2023-11-11T00:00:00Z,503,08:47:00,Saturday,KING AND SPADINA,Held By,10,20,E,4512,0,0
2023-11-11T00:00:00Z,504,10:01:00,Saturday,DISTILLERY LOOP,Diversion,18,23,E,4510,0,0
2023-11-11T00:00:00Z,501,11:04:00,Saturday,QUEEN AND WAVERLY,Diversion,38,48,E,4466,0,0
2023-11-11T00:00:00Z,501,13:19:00,Saturday,QUEEN AND PARLIAMENT,General Delay,0,0,W,8126,0,0
2023-11-11T00:00:00Z,501,13:56:00,Saturday,QUEEN AND RONCESVALLES,Operations,10,20,W,4472,0,0
2023-11-11T00:00:00Z,503,14:07:00,Saturday,QUEEN AND KINGSTON,Mechanical,10,20,W,4438,0,0
2023-11-11T00:00:00Z,505,15:41:00,Saturday,DUNDAS AND BAY,Emergency Services,10,20,E,4421,0,0
2023-11-11T00:00:00Z,510,15:59:00,Saturday,SPADINA STATION,General Delay,15,30,N,0,0,0
2023-11-11T00:00:00Z,504,16:19:00,Saturday,DISTILLERY LOOP,Cleaning - Unsanitary,10,20,E,4435,0,0
2023-11-11T00:00:00Z,503,17:54:00,Saturday,QUEEN AND BROADVIEW,Diversion,119,129,E,4564,0,0
2023-11-11T00:00:00Z,501,17:57:00,Saturday,QUEEN AND BROADVIEW,Diversion,119,129,E,4532,0,0
2023-11-11T00:00:00Z,999,18:57:00,Saturday,KIPLING AND NEW TORONT,Security,0,0,N,8165,0,0
2023-11-11T00:00:00Z,505,19:23:00,Saturday,DUNDAS AND BATHURST,Operations,23,33,W,4439,0,0
2023-11-11T00:00:00Z,505,19:26:00,Saturday,DUNDAS,Diversion,86,96,E,4593,0,0
2023-11-11T00:00:00Z,506,19:27:00,Saturday,DUNDAS AND LANSDOWNE,Operations,10,20,E,4499,0,0
2023-11-11T00:00:00Z,505,19:29:00,Saturday,DUNDAS AND LANSDOWNE,Diversion,86,96,E,4593,0,0
2023-11-11T00:00:00Z,503,19:29:00,Saturday,KING AND CHURCH,Collision - TTC Involved,10,20,W,4518,0,0
2023-11-11T00:00:00Z,505,21:30:00,Saturday,DUNDAS AND JARVIS,Emergency Services,10,20,E,4591,0,0
2023-11-11T00:00:00Z,501,21:39:00,Saturday,QUEEN AND CARLAW,Emergency Services,28,48,E,4532,0,0
2023-11-11T00:00:00Z,506,22:17:00,Saturday,GERRARD AND RIVER,Security,47,57,W,4501,0,0
2023-11-11T00:00:00Z,505,22:33:00,Saturday,BAY AND DUNDAS,Emergency Services,10,20,S,4565,0,0
2023-11-11T00:00:00Z,504,22:35:00,Saturday,KING AND SHERBOURNE,Collision - TTC Involved,70,75,W,4597,0,0
2023-11-11T00:00:00Z,504,22:47:00,Saturday,KING AND SHERBOURNE,Collision - TTC Involved,65,70,E,4529,0,0
2023-11-11T00:00:00Z,505,00:30:00,Saturday,QUEEN AND KINGSTON,Security,10,20,E,4444,0,0
2023-11-12T00:00:00Z,306,03:29:00,Sunday,MAIN STREET STATION,Emergency Services,0,0,W,4433,0,0
2023-11-12T00:00:00Z,504,08:24:00,Sunday,KING AND QUEEN,Security,0,0,W,4579,0,0
2023-11-12T00:00:00Z,501,09:24:00,Sunday,QUEEN AND NIAGARA ST,Security,10,20,E,4543,0,0
2023-11-12T00:00:00Z,511,09:46:00,Sunday,BATHURAT AND COLLEGE,Security,10,20,S,4458,0,0
2023-11-12T00:00:00Z,511,09:52:00,Sunday,BATHUST AND COLLEGE,Security,10,20,S,4458,0,0
2023-11-12T00:00:00Z,506,10:12:00,Sunday,COLLEGE AND SPADINA,Diversion,69,79,W,4535,0,0
2023-11-12T00:00:00Z,505,10:30:00,Sunday,COXWELL AND EASTWOOD,Mechanical,5,15,W,4580,0,0
2023-11-12T00:00:00Z,512,10:32:00,Sunday,ST CLAIR AND BATHURST,Operations,8,16,E,8817,0,0
2023-11-12T00:00:00Z,505,10:42:00,Sunday,PARLIAMENT AND DUNDAS,Emergency Services,10,20,S,4583,0,0
2023-11-12T00:00:00Z,600,11:06:00,Sunday,LAKESHORE AND BROWNSLI,Mechanical,6,12,W,8048,0,0
2023-11-12T00:00:00Z,501,11:40:00,Sunday,WOLSELEY LOOP,Operations,12,20,E,8212,0,0
2023-11-12T00:00:00Z,512,12:07:00,Sunday,ST CLAIR AND YONGE,Collision - TTC Involved,6,12,W,8722,0,0
2023-11-12T00:00:00Z,501,12:53:00,Sunday,QUEEN AND BATHURST,Operations,8,16,W,3547,0,0
2023-11-12T00:00:00Z,501,13:28:00,Sunday,QUEEN AND UNIVERSITY,Diversion,0,0,E,8334,0,0
2023-11-12T00:00:00Z,501,13:31:00,Sunday,YORK AND KING,Mechanical,10,20,E,4584,0,0
2023-11-12T00:00:00Z,504,13:54:00,Sunday,KING AND CHURCH,Collision - TTC Involved,10,20,E,4544,0,0
2023-11-12T00:00:00Z,512,14:38:00,Sunday,GUNN AND TARRAGONA,Cleaning - Unsanitary,6,12,E,8817,0,0
2023-11-12T00:00:00Z,505,15:17:00,Sunday,DUNDAS AND BAY,Diversion,60,70,E,4415,0,0
2023-11-12T00:00:00Z,504,15:19:00,Sunday,KING AND YONGE,General Delay,10,20,E,4497,0,0
2023-11-12T00:00:00Z,510,15:41:00,Sunday,SPADINA AND FORT YORK,Cleaning - Unsanitary,6,12,S,8032,0,0
2023-11-12T00:00:00Z,505,16:50:00,Sunday,DUNDAS AND UNIVERSITY,Diversion,17,27,W,4549,0,0
2023-11-12T00:00:00Z,505,17:07:00,Sunday,KINGSTON AND QUEEN,Emergency Services,0,0,S,4589,0,0
2023-11-12T00:00:00Z,503,18:12:00,Sunday,BINGHAM LOOP,Cleaning - Unsanitary,10,20,W,4411,0,0
2023-11-12T00:00:00Z,505,18:19:00,Sunday,WOODBINE LOOP,Security,10,20,W,4472,0,0
2023-11-12T00:00:00Z,505,18:58:00,Sunday,DUNDAS WEST STATION,Emergency Services,10,20,W,4402,0,0
2023-11-12T00:00:00Z,506,19:14:00,Sunday,COLLEGE AND LANSDOWNE,Operations,0,0,W,4556,0,0
2023-11-12T00:00:00Z,505,19:42:00,Sunday,QUEEN AND COXWELL,Cleaning - Unsanitary,10,20,E,4476,0,0
2023-11-12T00:00:00Z,503,20:16:00,Sunday,KINGSTON AND WOODBINE,Diversion,24,34,W,4507,0,0
2023-11-12T00:00:00Z,511,22:14:00,Sunday,FLEET AND BASTION,Mechanical,10,20,E,4531,0,0
2023-11-12T00:00:00Z,506,22:46:00,Sunday,FLEET LOOP,Emergency Services,10,20,S,4503,0,0
2023-11-12T00:00:00Z,505,23:55:00,Sunday,DUNDAS AND OSSINGTON,Held By,18,28,W,4552,0,0
2023-11-12T00:00:00Z,505,00:12:00,Sunday,DUNDAS AND BRAODVIEW,Emergency Services,10,20,E,4444,0,0
2023-11-13T00:00:00Z,306,04:03:00,Monday,KINGSTON LOOP,General Delay,0,0,S,4570,0,0
2023-11-13T00:00:00Z,506,04:10:00,Monday,CARLTON AND BERKLEY,Emergency Services,30,60,W,4437,0,0
2023-11-13T00:00:00Z,600,06:17:00,Monday,LAKESHORE AND ISLINGTO,Collision - TTC Involved,30,60,W,3327,1,0
2023-11-13T00:00:00Z,510,07:22:00,Monday,QUEENS QUAY W AND SPAD,Operations,10,20,W,4533,1,0
2023-11-13T00:00:00Z,509,08:03:00,Monday,QUEENS QUAY AND SPADIN,General Delay,21,30,W,0,1,0
2023-11-13T00:00:00Z,501,10:06:00,Monday,KING AND YORK,Cleaning - Unsanitary,10,20,E,4538,0,0
2023-11-13T00:00:00Z,501,10:39:00,Monday,MCCAUL ST AND STEPHANI,Security,60,70,N,4594,0,0
2023-11-13T00:00:00Z,512,11:04:00,Monday,ST CLAIR STATION,Operations,5,10,W,8639,0,0
2023-11-13T00:00:00Z,504,11:53:00,Monday,RONCESVALLES AND HOWAR,Mechanical,5,10,N,4602,0,0
2023-11-13T00:00:00Z,505,12:19:00,Monday,DUNDAS AND GLASDSTONE,Diversion,12,22,E,4458,0,0
2023-11-13T00:00:00Z,512,12:53:00,Monday,GUNNS LOOP,Security,5,10,E,8681,0,0
2023-11-13T00:00:00Z,505,12:58:00,Monday,BROADVIEW AND DUNDAS,Emergency Services,10,20,S,4477,0,0
2023-11-13T00:00:00Z,504,13:22:00,Monday,KING AND QUEEN,Mechanical,10,20,W,4469,0,0
2023-11-13T00:00:00Z,501,14:23:00,Monday,TRANSIT AND WILSON,Collision - TTC Involved,8,16,S,3520,0,0
2023-11-13T00:00:00Z,504,14:41:00,Monday,BATHURST AND KING,Cleaning - Unsanitary,5,10,E,4532,0,0
2023-11-13T00:00:00Z,503,15:32:00,Monday,QUEEN AND RIVER,Operations,0,0,W,4562,0,0
2023-11-13T00:00:00Z,506,15:47:00,Monday,CARLTON AND CHURCH,Held By,67,77,E,4421,0,0
2023-11-13T00:00:00Z,501,16:00:00,Monday,QUEEN AND JARVIS,Investigation,5,10,W,8321,0,1
2023-11-13T00:00:00Z,501,16:12:00,Monday,MCCAUL AND QUEEN,Held By,10,20,S,4594,0,1
2023-11-13T00:00:00Z,501,16:34:00,Monday,LAKESHORE AND FORTIETH,Collision - TTC Involved,10,20,W,8625,0,1
2023-11-13T00:00:00Z,501,17:00:00,Monday,LAKE SHORE AND THIRTY,Mechanical,10,20,W,7973,0,1
2023-11-13T00:00:00Z,506,17:40:00,Monday,MAIN STREET STATION,Cleaning - Unsanitary,10,20,W,4577,0,1
2023-11-13T00:00:00Z,501,17:48:00,Monday,QUEEN AND WOODBINE,Emergency Services,33,43,E,4497,0,1
2023-11-13T00:00:00Z,501,18:14:00,Monday,SUNNYSIDE LOOP,Operations,10,20,E,4483,0,1
2023-11-13T00:00:00Z,505,18:16:00,Monday,QUEEN AND KINGSTON,Emergency Services,10,20,E,4448,0,1
2023-11-13T00:00:00Z,501,18:18:00,Monday,QUEEN AND SPADINA,Mechanical,5,10,E,8339,0,1
2023-11-13T00:00:00Z,503,18:58:00,Monday,KING AND BAY,Operations,10,20,E,4511,0,1
2023-11-13T00:00:00Z,505,19:01:00,Monday,DUNDAS AND JARVIS,Emergency Services,15,25,W,4579,0,1
2023-11-13T00:00:00Z,505,19:34:00,Monday,DUNDAS AND BAY,Cleaning - Unsanitary,10,20,W,4579,0,1
2023-11-13T00:00:00Z,501,20:56:00,Monday,QUEEN AND JARVIS,Investigation,45,55,E,4497,0,0
2023-11-13T00:00:00Z,510,21:39:00,Monday,SPADINA AND COLLEGE,General Delay,7,17,N,4533,0,0
2023-11-13T00:00:00Z,504,22:32:00,Monday,4A SPADINA AVE,Operations,10,20,W,4505,0,0
2023-11-13T00:00:00Z,501,23:39:00,Monday,MCCAUL AND DUNDAS,Security,10,20,N,4483,0,0
2023-11-13T00:00:00Z,510,23:48:00,Monday,SPADINA STATION,General Delay,10,20,S,4513,0,0
2023-11-13T00:00:00Z,506,00:10:00,Monday,GERRARD AND CARLAW,Diversion,84,94,W,4434,0,0
2023-11-13T00:00:00Z,503,00:43:00,Monday,QUEEN AND DEGRASSI,General Delay,0,0,E,4564,0,0
2023-11-13T00:00:00Z,600,01:17:00,Monday,NEVILLE LOOP,Operations,20,40,W,0,0,0
2023-11-14T00:00:00Z,505,02:07:00,Tuesday,GERRARD AND COXWELL,Utilized Off Route,10,20,E,4502,0,0
2023-11-14T00:00:00Z,510,02:36:00,Tuesday,UNION STATION,Diversion,12,32,W,4575,0,0
2023-11-14T00:00:00Z,503,02:40:00,Tuesday,KINGSTON LOOP,Security,0,0,S,4558,0,0
2023-11-14T00:00:00Z,501,03:16:00,Tuesday,QUEEN AND DEGRASSI,General Delay,0,0,W,4544,0,0
2023-11-14T00:00:00Z,501,05:07:00,Tuesday,NEVILLE PARK LOOP,Security,0,0,W,4582,0,0
2023-11-14T00:00:00Z,501,05:16:00,Tuesday,NEVILLE PARK LOOP,Security,15,35,E,4533,0,0
2023-11-14T00:00:00Z,506,05:42:00,Tuesday,SUNNYSIDE LOOP,Emergency Services,0,0,W,4421,0,0
2023-11-14T00:00:00Z,501,05:49:00,Tuesday,BATHURST AND QUEEN,Mechanical,8,16,S,8194,0,0
2023-11-14T00:00:00Z,506,06:50:00,Tuesday,UPPER GERRARD AND BEAT,Security,9,18,E,4401,1,0
2023-11-14T00:00:00Z,501,06:51:00,Tuesday,WELLINGTON AND SCOTT,Investigation,197,207,W,4532,1,0
2023-11-14T00:00:00Z,600,07:56:00,Tuesday,GERRARD AND BROADVIEW,Emergency Services,0,0,W,1661,1,0
2023-11-14T00:00:00Z,509,08:26:00,Tuesday,QUEENS QUAY AND SPADIN,Held By,11,19,E,4459,1,0
2023-11-14T00:00:00Z,501,08:30:00,Tuesday,WILSON GARAGE,Operations,8,16,W,7003,1,0
2023-11-14T00:00:00Z,505,10:48:00,Tuesday,DUNDAS WEST STATION,Security,8,16,E,4529,0,0
2023-11-14T00:00:00Z,512,11:05:00,Tuesday,ST CLAIR AND LANSDOWNE,Collision - TTC Involved,5,10,W,8694,0,0
2023-11-14T00:00:00Z,512,13:09:00,Tuesday,ST. CLAIR STATION,General Delay,5,10,W,8620,0,0
2023-11-14T00:00:00Z,512,13:09:00,Tuesday,ST. CLAIR STATION,General Delay,5,10,W,8688,0,0
2023-11-14T00:00:00Z,503,13:13:00,Tuesday,KINGSTON ROAD AND DIXO,Operations,12,22,N,4426,0,0
2023-11-14T00:00:00Z,501,13:39:00,Tuesday,CHURCH AND QUEEN,Emergency Services,10,20,S,4445,0,0
2023-11-14T00:00:00Z,501,13:53:00,Tuesday,QUEEN AND WOODFIELD,Operations,10,20,W,4589,0,0
2023-11-14T00:00:00Z,505,14:14:00,Tuesday,DUNDAS AND RONCESVALLE,Operations,12,20,W,4554,0,0
2023-11-14T00:00:00Z,512,14:33:00,Tuesday,ST. CLAIR STATION,Operations,3,7,E,0,0,0
2023-11-14T00:00:00Z,501,14:50:00,Tuesday,QUEEN AND LESLIE,Mechanical,10,20,W,4533,0,0
2023-11-14T00:00:00Z,506,15:11:00,Tuesday,GERRARD AND COXWELL,Cleaning - Unsanitary,9,18,E,4401,0,0
2023-11-14T00:00:00Z,503,16:41:00,Tuesday,KING AND SPADINA,Operations,10,20,E,4548,0,1
2023-11-14T00:00:00Z,509,16:50:00,Tuesday,QUEENS QUAY AND BATHUR,Operations,10,20,W,4472,0,1
2023-11-14T00:00:00Z,504,16:56:00,Tuesday,BATHURST AND KING,Operations,5,10,S,4477,0,1
2023-11-14T00:00:00Z,504,17:04:00,Tuesday,KING AND UNIVERSITY,General Delay,15,10,E,4560,0,1
2023-11-14T00:00:00Z,501,17:09:00,Tuesday,QUEEN AND CARROLL,Cleaning - Unsanitary,5,10,E,8137,0,1
2023-11-14T00:00:00Z,512,17:37:00,Tuesday,ST CLAIR STATION,Investigation,3,7,W,8817,0,1
2023-11-14T00:00:00Z,504,18:30:00,Tuesday,KING AND SHAW,Cleaning - Unsanitary,5,10,E,4573,0,1
2023-11-14T00:00:00Z,508,18:43:00,Tuesday,LAKESHORE AND KIPLING,Diversion,18,38,W,4440,0,1
2023-11-14T00:00:00Z,501,18:51:00,Tuesday,KING AND PARLIAMENT,Operations,5,10,E,4448,0,1
2023-11-14T00:00:00Z,510,19:17:00,Tuesday,QUEEN'S QUAY LOOP,Emergency Services,30,40,N,4464,0,1
2023-11-14T00:00:00Z,510,19:29:00,Tuesday,SPADINA STATION,Security,10,20,N,4501,0,1
2023-11-14T00:00:00Z,510,19:42:00,Tuesday,SPADINA AND COLLEGE,Security,0,0,S,4584,0,1
2023-11-14T00:00:00Z,512,19:50:00,Tuesday,ST CLAIR STATION,Emergency Services,0,0,E,8684,0,1
2023-11-14T00:00:00Z,506,20:20:00,Tuesday,GERRARD AND COXWELL,Operations,10,20,E,4599,0,0
2023-11-14T00:00:00Z,504,20:21:00,Tuesday,KING AND DUFFERIN,Collision - TTC Involved,60,65,W,4466,0,0
2023-11-14T00:00:00Z,504,20:27:00,Tuesday,RONCESVALLES AND QUEEN,Cleaning - Unsanitary,5,10,W,4496,0,0
2023-11-14T00:00:00Z,510,22:09:00,Tuesday,SPADINA STATION,Operations,10,20,S,4457,0,0
2023-11-14T00:00:00Z,510,23:38:00,Tuesday,SPADINA AND WILCOCKS,Held By,9,19,S,4486,0,0
2023-11-14T00:00:00Z,504,23:50:00,Tuesday,KING AND SHAW,Emergency Services,30,35,W,4470,0,0
2023-11-14T00:00:00Z,510,23:58:00,Tuesday,SPADINA AND COLLEGE,Held By,12,22,N,4464,0,0
2023-11-14T00:00:00Z,510,00:41:00,Tuesday,QUEENS QUAY LOOP,Utilized Off Route,10,20,N,4518,0,0
2023-11-14T00:00:00Z,505,00:50:00,Tuesday,DUNDAS AND UNIVERSITY,Cleaning - Unsanitary,10,20,E,4406,0,0
2023-11-14T00:00:00Z,505,01:37:00,Tuesday,QUEEN AND KINGSTON,Emergency Services,14,24,E,4405,0,0
2023-11-14T00:00:00Z,503,01:42:00,Tuesday,KINGSTON AND QUEEN,Diversion,11,21,E,4514,0,0
2023-11-14T00:00:00Z,504,01:52:00,Tuesday,DUNDAS WEST STATION,Cleaning - Unsanitary,5,10,W,4465,0,0
2023-11-15T00:00:00Z,506,06:30:00,Wednesday,GERRARD AND RIVER,Diversion,9,18,B,4515,1,0
2023-11-15T00:00:00Z,501,06:31:00,Wednesday,GERRARD AND RIVER,Diversion,0,0,W,8390,1,0
2023-11-15T00:00:00Z,510,06:40:00,Wednesday,SPADINA AND COLLEGE,Mechanical,33,42,S,4571,1,0
2023-11-15T00:00:00Z,505,06:41:00,Wednesday,KINGSTON LOOP,Emergency Services,8,16,E,4445,1,0
2023-11-15T00:00:00Z,510,07:02:00,Wednesday,SPADINA AND WILCOX,Mechanical,14,23,N,4523,1,0
2023-11-15T00:00:00Z,501,07:06:00,Wednesday,QUEEN AND BATHURST,Utilized Off Route,8,16,E,8216,1,0
2023-11-15T00:00:00Z,501,07:20:00,Wednesday,QUEEN AND DUFFERIN,Overhead,90,99,W,4499,1,0
2023-11-15T00:00:00Z,512,08:15:00,Wednesday,ST CLAIR AVE W AND KEE,Collision - TTC Involved,3,6,E,8740,1,0
2023-11-15T00:00:00Z,505,08:18:00,Wednesday,DUNDAS AND SHERBOURNE,Cleaning - Unsanitary,8,16,E,4557,1,0
2023-11-15T00:00:00Z,506,08:23:00,Wednesday,BROADVIEW AND DUNDAS,Operations,9,18,S,4416,1,0
2023-11-15T00:00:00Z,501,08:27:00,Wednesday,QUEEN AND SHAW,Operations,9,18,W,4401,1,0
